nombre_imagen, equivPxmmR1, equivPxmmR2, equivPxmmR3, equivPxmmR4, sumaAreaPxR1, sumaAreaPxR2, sumaAreaPxR3, sumaAreaPxR4, diametroPxR1, diametroPxR2, diametroPxR3, diametroPxR4, ejeMayorPxR1, ejeMayorPxR2, ejeMayorPxR3, ejeMayorPxR4, ejeMenorPxR1, ejeMenorPxR2, ejeMenorPxR3, ejeMenorPxR4, diametrommR1, diametrommR2, diametrommR3, diametrommR4, ejeMayormmR1, ejeMayormmR2, ejeMayormmR3, ejeMayormmR4, ejeMenormmR1, ejeMenormmR2, ejeMenormmR3, ejeMenormmR4, clasificacionSize 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\200.jpg,     0.3566,     0.4793,     0.4896,     0.4937,33828.0000, 16201.0000, 15875.0000, 18139.0000,   207.5359,   143.6237,   142.1713,   151.9714,   212.9323,   158.1528,   144.0539,   163.3304,   202.5778,   130.9821,   140.4518,   141.7084,    74.0133,    68.8325,    69.6139,    75.0225,    72.2451,    62.7740,    68.7719,    69.9561,    72.2451,    62.7740,    68.7719,    69.9561, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\202.jpg,     0.3566,     0.4793,     0.4896,     0.4937,30914.0000, 16222.0000, 16160.0000, 16241.0000,   198.3959,   143.7167,   143.4418,   143.8008,   204.5383,   151.8010,   150.9452,   153.3936,   192.5361,   136.2655,   136.4195,   134.8827,    70.7537,    68.8771,    70.2360,    70.9890,    68.6639,    65.3061,    66.7975,    66.5865,    68.6639,    65.3061,    66.7975,    66.5865, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\203.jpg,     0.3566,     0.4793,     0.4896,     0.4937,32612.0000, 16976.0000, 16093.0000, 17318.0000,   203.7717,   147.0188,   143.1441,   148.4923,   216.9242,   155.7591,   156.2102,   159.8516,   191.5519,   139.2793,   131.3494,   138.1312,    72.6709,    70.4596,    70.0902,    73.3050,    68.3130,    66.7505,    64.3150,    68.1901,    68.3130,    66.7505,    64.3150,    68.1901, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\204.jpg,     0.3566,     0.4793,     0.4896,     0.4937,22743.0000, 11992.0000, 11440.0000, 12089.0000,   170.1684,   123.5665,   120.6891,   124.0653,   179.1783,   130.6018,   130.6230,   130.7762,   161.7821,   117.0401,   111.7013,   117.8666,    60.6870,    59.2200,    59.0952,    61.2463,    57.6962,    56.0922,    54.6943,    58.1862,    57.6962,    56.0922,    54.6943,    58.1862, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\205.jpg,     0.3566,     0.4793,     0.4896,     0.4937,28286.0000, 14886.0000, 14222.0000, 14648.0000,   189.7758,   137.6715,   134.5660,   136.5665,   192.7221,   144.0123,   139.2836,   142.3038,   187.0652,   131.7140,   130.1464,   131.3052,    67.6796,    65.9799,    65.8900,    67.4177,    66.7129,    63.1247,    63.7259,    64.8204,    66.7129,    63.1247,    63.7259,    64.8204, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\206.jpg,     0.3566,     0.4793,     0.4896,     0.4937,28308.0000, 15098.0000, 14183.0000, 15067.0000,   189.8496,   138.6484,   134.3814,   138.5060,   196.2493,   145.4911,   140.2306,   143.3042,   183.7472,   132.2161,   128.8915,   134.0236,    67.7059,    66.4481,    65.7996,    68.3751,    65.5296,    63.3654,    63.1115,    66.1624,    65.5296,    63.3654,    63.1115,    66.1624, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\001.jpg,     0.3626,     0.4872,     0.4978,     0.5019,30963.0000, 17352.0000, 15874.0000, 16587.0000,   198.5531,   148.6380,   142.1668,   145.3245,   207.2483,   153.7877,   148.6458,   149.4983,   190.2750,   143.7278,   136.0487,   141.3746,    71.9900,    72.4228,    70.7719,    72.9369,    68.9886,    70.0304,    67.7263,    70.9545,    68.9886,    70.0304,    67.7263,    70.9545, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\002.jpg,     0.3626,     0.4872,     0.4978,     0.5019,30963.0000, 16269.0000, 15284.0000, 15709.0000,   198.5531,   143.9248,   139.4998,   141.4260,   207.8224,   148.3947,   146.1249,   146.2050,   189.7865,   139.7404,   133.2256,   136.8862,    71.9900,    70.1263,    69.4443,    70.9803,    68.8115,    68.0875,    66.3209,    68.7018,    68.8115,    68.0875,    66.3209,    68.7018, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\003.jpg,     0.3626,     0.4872,     0.4978,     0.5019,29938.0000, 15426.0000, 14453.0000, 14837.0000,   195.2389,   140.1463,   135.6545,   137.4447,   199.0270,   146.5315,   140.5058,   143.6929,   191.5816,   134.1530,   131.0613,   131.5533,    70.7884,    68.2853,    67.5300,    68.9821,    69.4623,    65.3651,    65.2435,    66.0253,    69.4623,    65.3651,    65.2435,    66.0253, SIN_CLASIFICAR 
C:\Users\Usuari\development\orange_classification\OrangeResults\inputToLearn\004.jpg,     0.3626,     0.4872,     0.4978,     0.5019,30582.0000, 15475.0000, 14999.0000, 15253.0000,   197.3277,   140.3687,   138.1931,   139.3583,   200.2122,   146.7955,   142.3579,   143.3525,   194.5650,   134.2878,   134.2056,   135.6261,    71.5457,    68.3937,    68.7937,    69.9425,    70.5440,    65.4308,    66.8087,    68.0694,    70.5440,    65.4308,    66.8087,    68.0694, SIN_CLASIFICAR 
