imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
186.jpg,          4,         37,   182.0000,   179.5000,   129.8750,     5.6569,     5.6569,     5.6569,    72.1973,    -7.0277,    25.6967,     4.7698,     1.6928,     3.8060,     0.1582,     0.2861,     0.7137,     0.0072,     0.0307,     0.0528,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         86,         17,          3,          3, DEFECTOS 
186.jpg,          4,         38,   145.1923,   111.1731,    60.8654,     2.2361,     2.2361,     2.2361,    49.2929,     7.7228,    32.5579,     5.0143,     4.7137,     9.6978,     0.1006,     0.5770,     0.5694,     0.0061,     0.1638,     0.0573,         52,    33.1220,     0.7281,    11.2543,     7.7150,     0.0000,     0.0000,     0.0000,         88,         66,          8,         11, DEFECTOS 
186.jpg,          4,         39,   193.4286,   189.7143,   158.4286,     6.0000,     6.0000,     6.0000,    76.3685,    -3.9165,    16.3161,     6.6826,     1.0357,     3.1323,     0.1485,     0.1824,     0.7585,     0.0081,     0.0372,     0.0695,          7,     6.8310,     0.6890,     3.7636,     2.7278,     0.0000,     0.0000,     0.0000,         94,         20,          3,          3, DEFECTOS 
186.jpg,          4,         40,   164.8889,   154.6667,   124.0000,     4.8990,     5.2915,     5.2915,    63.9773,    -1.2501,    17.5005,     2.8325,     1.1571,     4.1730,     0.1256,     0.2491,     0.6466,     0.0082,     0.0628,     0.0266,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         95,         32,          3,          3, DEFECTOS 
186.jpg,          4,         41,    82.3333,    69.1111,    58.1111,     4.7958,     4.3589,     5.1962,    30.3515,     3.6799,     8.7502,     2.3801,     0.5260,     1.0715,     0.0753,     0.2955,     0.3229,     0.0081,     0.0277,     0.0230,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         95,        137,          3,          3, DEFECTOS 
186.jpg,          4,         42,   192.7500,   187.0000,   168.6250,     5.6569,     5.6569,     5.6569,    75.8617,    -1.1395,    10.0332,     4.0241,     0.6626,     1.3044,     0.1268,     0.1256,     0.7559,     0.0089,     0.0166,     0.0397,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         98,         26,          3,          3, DEFECTOS 
186.jpg,          4,         43,    60.8421,    49.5789,    41.4737,     3.6056,     3.6056,     3.6056,    21.3654,     3.3630,     6.4961,    12.6049,     1.1165,     2.3068,     0.0672,     0.4260,     0.2386,     0.0165,     0.2403,     0.1172,         19,    13.3810,     0.8304,     6.7223,     3.7459,     0.0000,     0.0000,     0.0000,         99,        135,          4,          6, DEFECTOS 
186.jpg,          4,         44,   139.9545,   108.9545,    44.8182,     3.4641,     3.4641,     3.4641,    47.8730,     5.2274,    38.9207,     4.0243,     1.6041,     8.0723,     0.1114,     0.6798,     0.5488,     0.0076,     0.1268,     0.0477,         22,    16.6310,     0.9197,     8.8566,     3.4779,     0.0000,     0.0000,     0.0000,        100,         87,          8,          3, DEFECTOS 
186.jpg,          4,         45,    86.4286,    78.0000,    67.8571,     6.0000,     6.0000,     6.0000,    33.6245,     1.5985,     7.2884,     5.3911,     0.4609,     0.4071,     0.0909,     0.2191,     0.3389,     0.0065,     0.0298,     0.0487,          7,     6.8310,     0.6890,     3.7636,     2.7278,     0.0000,     0.0000,     0.0000,        104,        130,          3,          3, DEFECTOS 
186.jpg,          4,         46,   152.0667,   123.8889,    66.4889,     2.4495,     2.4495,     2.4495,    53.4703,     3.8958,    34.7753,     5.6393,     3.8052,     9.5399,     0.1107,     0.5644,     0.5963,     0.0137,     0.1395,     0.0699,         45,    30.3520,     0.9558,    15.4576,     4.5438,     0.0000,     0.0000,     0.0000,        105,         64,         12,          9, DEFECTOS 
186.jpg,          4,         47,   213.8889,   209.1111,   190.8889,     5.2915,     5.2915,     5.2915,    83.7738,    -1.4672,     9.6162,     5.0908,     0.6987,     1.9223,     0.1313,     0.1072,     0.8388,     0.0076,     0.0167,     0.0580,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        108,         34,          3,          3, DEFECTOS 
186.jpg,          4,         48,   170.6250,   155.6250,   136.3750,     5.6569,     5.6569,     5.6569,    64.9683,     2.3001,    12.1000,     5.1825,     0.5482,     1.5727,     0.0936,     0.2018,     0.6691,     0.0040,     0.0267,     0.0539,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,        110,         51,          3,          3, DEFECTOS 
186.jpg,          4,         49,   116.0000,   107.5000,    66.3750,     5.6569,     5.6569,     5.6569,    45.2080,    -3.0949,    24.2019,     5.4959,     1.2592,     2.9184,     0.1379,     0.4313,     0.4549,     0.0068,     0.0579,     0.0517,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        110,        102,          3,          3, DEFECTOS 
186.jpg,          4,         50,   205.5556,   192.5556,   176.7778,     5.2915,     5.2915,     5.2915,    78.5127,     1.9264,     9.5889,     6.2014,     0.8041,     2.2114,     0.0918,     0.1396,     0.8061,     0.0059,     0.0303,     0.0738,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        112,         39,          3,          3, DEFECTOS 
186.jpg,          4,         51,   173.2774,   145.9781,   104.3431,     1.4142,     1.4142,     1.4142,    62.0273,     4.5069,    25.8932,     7.5962,     4.4219,     7.8253,     0.0999,     0.4016,     0.6795,     0.0217,     0.1105,     0.0816,        134,    50.6550,     0.8835,    20.5993,     9.6505,     0.0000,     0.0000,     0.0000,        112,         44,         15,         17, DEFECTOS 
186.jpg,          4,         52,   156.2000,   125.3200,    46.5200,     3.1623,     3.1623,     3.1623,    54.1117,     3.6651,    44.6017,     5.2138,     4.2000,     9.9453,     0.1201,     0.7007,     0.6125,     0.0112,     0.1642,     0.0572,         25,    16.6560,     0.8717,     8.2590,     4.0466,     0.0000,     0.0000,     0.0000,        114,         86,          7,          5, DEFECTOS 
186.jpg,          4,         53,   169.0238,   145.0476,    80.5476,     2.4495,     2.4495,     2.4495,    61.0686,     0.7773,    37.1234,     5.0985,     5.0114,     8.2997,     0.1237,     0.5225,     0.6631,     0.0193,     0.1200,     0.0569,         42,    29.5910,     0.9438,    14.5172,     4.7961,     0.0000,     0.0000,     0.0000,        118,         63,          9,         11, DEFECTOS 
187.jpg,          1,          1,   193.1491,   193.9386,   108.9971,     1.0000,     1.0000,     1.0000,    76.6178,   -12.2432,    42.1378,     9.2332,     4.2940,    10.8933,     0.1666,     0.4469,     0.7673,     0.0095,     0.1163,     0.0988,        342,    66.3760,     0.7323,    25.5377,    17.3905,     0.0000,     0.0000,     0.0000,         91,         23,         24,         16, CALYX 
187.jpg,          2,          1,   185.0431,   192.3879,   128.5948,     1.4142,     1.4142,     1.4142,    75.9147,   -12.5024,    31.3028,     6.2034,     3.7073,    10.1262,     0.1862,     0.3377,     0.7545,     0.0067,     0.1220,     0.0643,        116,    44.1870,     0.9270,    20.7745,     7.7906,     0.0000,     0.0000,     0.0000,         53,          3,         18,          8, CALYX 
187.jpg,          3,          1,   210.3285,   214.4964,   168.8394,     1.4142,     1.4142,     1.4142,    84.4104,    -8.8423,    22.1975,     7.6046,     2.9512,     7.8785,     0.1821,     0.2178,     0.8412,     0.0062,     0.0830,     0.0818,        137,    47.3710,     0.9312,    22.2981,     8.1265,     0.0000,     0.0000,     0.0000,         64,         10,         20,          8, CALYX 
187.jpg,          4,          1,   179.6474,   186.7803,   143.1387,     1.0000,     1.0000,     1.0000,    74.1205,    -9.8346,    21.3785,    10.3179,     2.7219,     6.3645,     0.1939,     0.2393,     0.7325,     0.0011,     0.0779,     0.1099,        173,    49.2730,     0.8226,    20.0474,    11.3984,     0.0000,     0.0000,     0.0000,         85,         10,         19,         11, CALYX 
187.jpg,          1,          1,   213.8750,   219.3750,   121.6250,     5.5678,     5.6569,     5.6569,    85.2713,   -15.6878,    47.0492,     3.5629,     3.2417,     7.7583,     0.1751,     0.4459,     0.8608,     0.0053,     0.0763,     0.0410,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,         28,        115,          3,          3, DEFECTOS 
187.jpg,          1,          2,   226.0476,   230.6667,    88.6667,     3.4641,     3.4641,     3.4641,    88.8908,   -18.7517,    65.2054,     4.4409,     4.5775,    13.1175,     0.1707,     0.6160,     0.9074,     0.0070,     0.1343,     0.0493,         21,    16.1020,     0.8914,     8.0323,     3.6401,     0.0000,     0.0000,     0.0000,         34,        117,          7,          5, DEFECTOS 
187.jpg,          1,          3,   216.6364,   206.4848,    68.5455,     2.8284,     2.8284,     2.8284,    81.6279,   -11.6376,    64.1593,     3.9441,     3.1134,    13.0481,     0.1545,     0.6851,     0.8496,     0.0075,     0.1731,     0.0403,         33,    19.6330,     0.8336,     8.9401,     4.9379,     0.0000,     0.0000,     0.0000,         34,        137,          8,          5, DEFECTOS 
187.jpg,          1,          4,   221.5000,   228.7500,    80.1875,     4.0000,     4.0000,     4.0000,    87.9719,   -20.2867,    67.6804,     2.6535,     4.3317,    10.9300,     0.1739,     0.6484,     0.8995,     0.0078,     0.1130,     0.0317,         16,    13.5630,     0.8783,     6.8620,     3.2813,     0.0000,     0.0000,     0.0000,        104,         71,          3,          6, DEFECTOS 
187.jpg,          1,          5,   184.5143,   169.5000,    56.0714,     2.0000,     2.0000,     2.0000,    68.8837,    -7.1816,    56.0004,     3.6502,     3.7454,    11.6190,     0.1480,     0.6904,     0.7236,     0.0100,     0.1613,     0.0546,         70,    40.0440,     0.9646,    20.0788,     5.2929,     0.0000,     0.0000,     0.0000,        133,        118,         17,          9, DEFECTOS 
187.jpg,          1,          6,   128.8889,   120.7222,    46.7778,     3.7417,     3.7417,     3.7417,    50.0594,    -6.5839,    40.2859,     2.7031,     1.3464,     5.7027,     0.1496,     0.6352,     0.5054,     0.0040,     0.0782,     0.0279,         18,    13.3560,     0.8660,     6.9282,     3.4641,     0.0000,     0.0000,     0.0000,        149,        164,          6,          3, DEFECTOS 
187.jpg,          1,          7,   137.5000,   135.2500,    96.0000,     5.6569,     5.6569,     5.6569,    55.6690,    -5.7020,    21.4548,     3.6807,     0.8913,     2.9688,     0.1576,     0.3028,     0.5392,     0.0049,     0.0445,     0.0360,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        172,        110,          3,          3, DEFECTOS 
187.jpg,          1,          8,   177.8163,   157.0204,    50.2653,     2.2361,     2.2361,     2.2361,    64.8347,    -3.8231,    53.9346,     4.5649,     2.3924,    11.7754,     0.1386,     0.7122,     0.6973,     0.0068,     0.1584,     0.0565,         49,    23.0240,     0.6248,     9.3566,     7.3055,     0.0000,     0.0000,     0.0000,        173,         82,          9,          7, DEFECTOS 
187.jpg,          2,          1,   142.2266,   122.0078,    32.2188,     1.4142,     1.4142,     1.4142,    51.5944,    -1.7441,    47.4376,     6.0340,     2.5512,     9.0694,     0.1356,     0.7737,     0.5578,     0.0081,     0.1559,     0.0668,        128,    46.7590,     0.6981,    16.8902,    12.0939,     0.0000,     0.0000,     0.0000,         60,        113,         13,         16, DEFECTOS 
187.jpg,          2,          2,   131.6351,   111.2432,    33.2027,     1.7321,     1.7321,     1.7321,    47.5532,    -0.4119,    42.4098,     4.7020,     4.1471,     9.7414,     0.1321,     0.7443,     0.5163,     0.0150,     0.1856,     0.0486,         74,    38.0590,     0.5256,    12.1683,    10.3522,     0.0000,     0.0000,     0.0000,         78,        114,         11,         13, DEFECTOS 
187.jpg,          2,          3,   118.2895,   122.0000,    63.1053,     2.6458,     2.6458,     2.6458,    49.6589,   -10.3306,    31.0456,     6.0383,     3.5778,    10.7668,     0.1762,     0.4807,     0.4791,     0.0072,     0.1679,     0.0622,         38,    23.5780,     0.8376,     9.9899,     5.4574,     0.0000,     0.0000,     0.0000,        134,         89,          9,          6, DEFECTOS 
187.jpg,          3,          1,   108.0000,   111.2500,    80.6250,     5.6569,     5.6569,     5.6569,    45.8043,    -6.7561,    16.6985,     7.5895,     1.2092,     4.4259,     0.1858,     0.2826,     0.4363,     0.0086,     0.0856,     0.0745,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         79,        117,          3,          3, DEFECTOS 
187.jpg,          3,          2,   102.2857,   105.2857,    64.4286,     6.0000,     6.0000,     6.0000,    43.2695,    -8.1569,    22.5776,     5.4865,     0.9849,     3.3240,     0.1791,     0.3939,     0.4129,     0.0033,     0.0752,     0.0528,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         81,        121,          3,          3, DEFECTOS 
187.jpg,          3,          3,   101.7467,   102.2400,    39.1333,     1.7321,     1.7321,     1.7321,    42.0194,    -9.1011,    33.9485,     4.2741,     2.7720,     8.9337,     0.1677,     0.6211,     0.4066,     0.0130,     0.1659,     0.0413,         75,    38.4560,     0.8178,    13.9792,     8.0453,     0.0000,     0.0000,     0.0000,        108,        113,         14,          8, DEFECTOS 
187.jpg,          3,          4,    94.4000,   101.8000,    56.6400,     3.1623,     3.1623,     3.1623,    41.4339,   -10.6456,    24.4822,     4.4540,     1.6124,     4.1609,     0.1939,     0.4493,     0.3992,     0.0010,     0.0956,     0.0426,         25,    16.5650,     0.7466,     7.4291,     4.9425,     0.0000,     0.0000,     0.0000,        122,        100,          6,          6, DEFECTOS 
187.jpg,          4,          1,   109.0000,   114.6000,    46.3846,     2.0000,     2.0000,     2.0000,    46.4568,   -12.1476,    35.7711,     4.8790,     2.2948,     8.1811,     0.1811,     0.5934,     0.4495,     0.0077,     0.1336,     0.0488,         65,    44.9480,     0.9898,    25.0992,     3.5714,     0.0000,     0.0000,     0.0000,         15,         95,         23,          4, DEFECTOS 
187.jpg,          4,          2,    98.4863,   102.4863,    32.1311,     1.0000,     1.0000,     1.0000,    41.7450,   -11.2776,    36.6227,     3.8941,     2.6445,     8.8073,     0.1759,     0.6850,     0.4027,     0.0087,     0.1784,     0.0381,        183,    70.5770,     0.9749,    33.8430,     7.5419,     0.0000,     0.0000,     0.0000,         29,        106,         32,          8, DEFECTOS 
187.jpg,          4,          3,   116.9259,   120.0741,    44.3545,     1.0000,     1.0000,     1.0000,    48.7704,   -11.6231,    39.0464,     5.2217,     2.9826,     9.3697,     0.1728,     0.6320,     0.4720,     0.0071,     0.1682,     0.0527,         13,    23.5200,     0.9970,    15.0111,     1.1547,     0.0000,     0.0000,     0.0000,         44,         87,         32,         19, DEFECTOS 
189.jpg,          1,          1,   201.4985,   205.1827,   134.8390,     1.0000,     1.0000,     1.0000,    80.6746,   -11.9108,    34.5845,     8.3028,     3.4868,     9.1673,     0.1744,     0.3500,     0.8062,     0.0087,     0.1042,     0.0897,        323,    67.1950,     0.7469,    25.3256,    16.8388,     0.0000,     0.0000,     0.0000,         76,         20,         25,         18, CALYX 
189.jpg,          2,          1,   193.8222,   199.6148,   139.6741,     1.4142,     1.4142,     1.4142,    78.6933,   -11.4626,    29.4128,     6.8651,     2.7002,     7.9922,     0.1829,     0.3058,     0.7828,     0.0040,     0.0950,     0.0727,        135,    43.3350,     0.8442,    18.3433,     9.8333,     0.0000,     0.0000,     0.0000,         46,          9,         16,          9, CALYX 
189.jpg,          3,          1,   225.0084,   230.9496,   192.4034,     1.4142,     1.4142,     1.4142,    90.2708,    -8.3628,    18.2125,     6.9412,     3.8649,     8.5361,     0.1909,     0.1716,     0.9057,     0.0080,     0.0875,     0.0730,        119,    39.4400,     0.8646,    17.5612,     8.8233,     0.0000,     0.0000,     0.0000,         58,          7,         16,          8, CALYX 
189.jpg,          4,          1,   193.9725,   200.3670,   155.8807,     1.4142,     1.4142,     1.4142,    79.1200,    -9.6207,    21.6897,    10.1804,     2.7838,     5.7720,     0.1901,     0.2314,     0.7858,     0.0125,     0.0800,     0.1078,        109,    37.4800,     0.8312,    16.0525,     8.9254,     0.0000,     0.0000,     0.0000,         80,          8,         15,          8, CALYX 
189.jpg,          1,          1,   222.6667,   215.6667,   117.1111,     5.2915,     5.2915,     5.2915,    84.9290,   -10.8111,    48.9980,     3.1128,     2.2012,     5.9461,     0.1554,     0.4747,     0.8732,     0.0062,     0.0594,     0.0366,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         18,         81,          3,          3, DEFECTOS 
189.jpg,          1,          2,   229.3148,   216.1296,    73.1481,     2.2361,     2.2361,     2.2361,    85.2445,   -10.9664,    66.5918,     4.0420,     2.4883,    14.0896,     0.1525,     0.6778,     0.8993,     0.0056,     0.1631,     0.0502,         54,    30.8640,     0.9357,    14.9548,     5.2758,     0.0000,     0.0000,     0.0000,         76,        121,         14,          5, DEFECTOS 
189.jpg,          1,          3,   191.8750,   189.7500,   107.5000,     4.5826,     4.6904,     5.6569,    75.4400,   -10.9919,    41.5837,     2.8062,     1.6045,     5.0302,     0.1623,     0.4416,     0.7529,     0.0044,     0.0595,     0.0317,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         97,        153,          3,          3, DEFECTOS 
189.jpg,          1,          4,   188.5556,   166.3333,    77.8889,     5.2915,     5.2915,     5.2915,    68.5672,    -2.7026,    47.7078,     3.0933,     5.3223,     6.4150,     0.1338,     0.5846,     0.7394,     0.0154,     0.0646,     0.0434,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         98,        161,          3,          3, DEFECTOS 
189.jpg,          1,          5,   208.9444,   183.0000,    58.6111,     2.6458,     2.6458,     2.6458,    74.7037,    -3.5460,    61.4958,     3.9534,     3.6462,     9.9220,     0.1380,     0.7194,     0.8194,     0.0084,     0.1478,     0.0426,         36,    22.0810,     0.8136,     9.5401,     5.5466,     0.0000,     0.0000,     0.0000,        104,        137,          9,          6, DEFECTOS 
189.jpg,          1,          6,   201.8500,   183.6500,    72.3500,     3.6056,     3.6056,     3.6056,    74.3225,    -6.2894,    56.0864,     2.1634,     2.1314,    10.2804,     0.1427,     0.6405,     0.7916,     0.0061,     0.1267,     0.0247,         20,    13.3560,     0.6000,     5.7735,     4.6188,     0.0000,     0.0000,     0.0000,        109,        121,          4,          5, DEFECTOS 
189.jpg,          1,          7,   145.9780,   110.6484,    35.4396,     1.7321,     1.7321,     1.7321,    49.0001,     6.7081,    43.5953,     5.8727,     6.8198,    10.8008,     0.1142,     0.7490,     0.5725,     0.0135,     0.1795,     0.0751,         91,    39.5310,     0.8195,    15.2294,     8.7285,     0.0000,     0.0000,     0.0000,        109,        169,         13,          9, DEFECTOS 
189.jpg,          1,          8,   202.8889,   204.0000,   102.6667,     5.2915,     5.2915,     5.2915,    80.0875,   -14.2015,    49.6899,     3.3670,     1.7822,     5.9180,     0.1683,     0.4984,     0.8017,     0.0036,     0.0652,     0.0361,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        110,         61,          3,          3, DEFECTOS 
189.jpg,          1,          9,   200.8000,   193.0000,    70.4857,     2.6458,     2.6458,     2.6458,    76.6952,   -11.6290,    59.3165,     4.2030,     3.1820,    11.2624,     0.1567,     0.6490,     0.7876,     0.0087,     0.1341,     0.0512,         35,    23.2310,     0.9170,    11.1160,     4.4346,     0.0000,     0.0000,     0.0000,        121,        103,          9,          7, DEFECTOS 
189.jpg,          1,         10,   191.5714,   195.8571,   155.0000,     6.0000,     6.0000,     6.0000,    77.8174,    -8.3514,    20.0773,     3.9291,     0.8505,     2.6529,     0.1844,     0.2091,     0.7681,     0.0038,     0.0286,     0.0427,          7,     7.6830,     0.5973,     3.7340,     2.9948,     0.0000,     0.0000,     0.0000,        146,         58,          3,          3, DEFECTOS 
189.jpg,          1,         11,   167.4444,   177.4444,   106.4444,     5.2915,     5.2915,     5.2915,    70.1146,   -14.6859,    35.1058,     3.5241,     0.8661,     2.2830,     0.1901,     0.4012,     0.6959,     0.0006,     0.0340,     0.0376,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        149,         74,          3,          3, DEFECTOS 
189.jpg,          1,         12,   165.4884,   151.6047,    58.1628,     2.4495,     2.4495,     2.4495,    62.2929,    -5.7824,    47.6680,     4.6871,     3.2108,    12.8260,     0.1426,     0.6515,     0.6490,     0.0118,     0.1885,     0.0518,         43,    27.7300,     0.6706,     9.8442,     7.3028,     0.0000,     0.0000,     0.0000,        150,         82,         10,          8, DEFECTOS 
189.jpg,          1,         13,   147.9778,   140.6222,    55.4444,     2.4495,     2.4495,     2.4495,    57.5844,    -7.9705,    44.0103,     5.6433,     3.6518,    10.8176,     0.1533,     0.6255,     0.5808,     0.0121,     0.1635,     0.0646,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,        154,         95,         10,         12, DEFECTOS 
189.jpg,          1,         14,   136.7804,   119.0135,    32.8953,     1.0000,     1.0000,     1.0000,    50.2377,    -2.4816,    45.4439,     5.5832,     3.3358,    11.3655,     0.1380,     0.7487,     0.5364,     0.0102,     0.1804,     0.0688,        296,    80.0960,     0.9381,    34.1993,    11.8468,     0.0000,     0.0000,     0.0000,        163,        104,         11,         34, DEFECTOS 
189.jpg,          2,          1,   196.1250,   196.5000,   125.1250,     5.6569,     5.6569,     5.6569,    77.7928,   -10.8537,    35.7831,     6.5034,     1.6121,     4.6084,     0.1672,     0.3669,     0.7721,     0.0032,     0.0552,     0.0704,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         28,         77,          3,          3, DEFECTOS 
189.jpg,          2,          2,   202.1538,   199.5000,   115.9231,     3.1623,     3.1623,     3.1623,    79.0116,   -10.7674,    41.7330,     3.9074,     2.6827,    11.1267,     0.1614,     0.4273,     0.7934,     0.0061,     0.1143,     0.0416,         26,    15.4320,     0.5596,     6.4595,     5.3533,     0.0000,     0.0000,     0.0000,         56,         60,          5,          6, DEFECTOS 
189.jpg,          2,          3,   182.9242,   187.5152,   128.6667,     2.0000,     2.0000,     2.0000,    74.4315,   -10.8777,    29.2791,     5.2092,     3.5749,     8.3111,     0.1785,     0.3166,     0.7373,     0.0150,     0.0885,     0.0568,         66,    31.6250,     0.8304,    13.0696,     7.2823,     0.0000,     0.0000,     0.0000,         95,         29,         11,         10, DEFECTOS 
189.jpg,          2,          4,   171.1250,   164.1250,   142.7500,     5.6569,     5.6569,     5.6569,    67.4386,    -1.1573,    12.0148,     3.8243,     0.5850,     0.8525,     0.1255,     0.1664,     0.6711,     0.0064,     0.0135,     0.0412,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        108,         60,          3,          3, DEFECTOS 
189.jpg,          2,          5,   117.7143,   111.2143,    72.0714,     4.2426,     4.2426,     4.2426,    46.5260,    -3.7012,    22.6813,     7.0422,     1.5094,     5.5415,     0.1463,     0.3897,     0.4616,     0.0149,     0.1061,     0.0755,         14,    12.0660,     0.8222,     5.9682,     3.3967,     0.0000,     0.0000,     0.0000,        127,         97,          3,          5, DEFECTOS 
189.jpg,          3,          1,   189.4754,   187.7541,    88.2951,     1.4142,     1.4142,     1.4142,    74.4665,   -12.2056,    48.8810,     8.1421,     3.5192,    11.9912,     0.1642,     0.5521,     0.7502,     0.0099,     0.1797,     0.0814,        122,    55.8650,     0.9453,    23.3572,     7.6171,     0.0000,     0.0000,     0.0000,         39,         26,          9,         24, DEFECTOS 
189.jpg,          3,          2,   121.0885,   106.1096,    27.8808,     0.0000,     0.0000,     0.0000,    44.8672,    -2.8199,    42.1830,     7.7031,     4.0130,     8.7359,     0.1395,     0.7762,     0.4749,     0.0124,     0.1716,     0.0755,        520,   115.9320,     0.8251,    37.6166,    21.2525,     0.0000,     0.0000,     0.0000,         50,         91,         35,         27, DEFECTOS 
189.jpg,          3,          3,    74.3714,    62.2000,    36.5429,     2.6458,     2.6458,     2.6458,    26.8495,     1.3030,    17.6225,     6.0467,     2.2994,     4.2004,     0.1159,     0.5115,     0.2917,     0.0173,     0.1185,     0.0623,         35,    25.4470,     0.8808,    10.5471,     4.9936,     0.0000,     0.0000,     0.0000,         76,        126,          6,          9, DEFECTOS 
189.jpg,          3,          4,   140.8750,   144.5000,   107.7500,     5.6569,     5.6569,     5.6569,    58.7279,    -7.6721,    19.1358,     7.7218,     2.1230,     5.5653,     0.1829,     0.2585,     0.5667,     0.0037,     0.0828,     0.0790,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         95,         74,          3,          3, DEFECTOS 
189.jpg,          3,          5,   121.7292,   106.4792,    33.3333,     1.7321,     1.7321,     1.7321,    45.1544,    -2.3843,    39.7243,     4.7404,     2.1628,     9.5274,     0.1369,     0.7259,     0.4774,     0.0088,     0.1896,     0.0513,         96,    36.6780,     0.8792,    16.3643,     7.7977,     0.0000,     0.0000,     0.0000,        110,         87,          9,         15, DEFECTOS 
189.jpg,          3,          6,   136.5132,   127.7500,    55.2105,     1.7321,     1.7321,     1.7321,    52.8742,    -6.1313,    39.1250,     5.3251,     2.6046,     9.9666,     0.1495,     0.5945,     0.5358,     0.0108,     0.1543,     0.0577,          3,     3.9200,     0.9428,     3.4641,     1.1547,     0.0000,     0.0000,     0.0000,        112,         60,         11,         15, DEFECTOS 
189.jpg,          3,          7,   128.0333,   126.6000,    51.7333,     3.0000,     3.0000,     3.0000,    51.7438,    -9.6952,    39.3588,     4.4103,     2.9928,     7.9052,     0.1622,     0.6042,     0.5043,     0.0105,     0.1388,     0.0472,          2,     1.9600,     0.8660,     2.3094,     1.1547,     0.0000,     0.0000,     0.0000,        115,         54,          6,          7, DEFECTOS 
189.jpg,          4,          1,   104.6025,   100.3975,    42.2174,     1.4142,     1.4142,     1.4142,    41.7326,    -6.5082,    32.4433,     4.9862,     1.6097,     7.5866,     0.1556,     0.6007,     0.4104,     0.0071,     0.1540,     0.0480,        161,    49.9360,     0.4684,    15.9312,    14.0758,     0.0000,     0.0000,     0.0000,          6,         71,         15,         17, DEFECTOS 
189.jpg,          4,          2,   133.7932,   115.6741,    26.1039,     0.0000,     0.0000,     0.0000,    48.9192,    -2.4162,    47.2048,     5.8939,     3.0436,     7.9505,     0.1384,     0.8062,     0.5247,     0.0084,     0.1445,     0.0585,         55,    26.4810,     0.6947,    10.1183,     7.2779,     0.0000,     0.0000,     0.0000,         44,         62,         84,         49, DEFECTOS 
189.jpg,          4,          3,   142.5455,   130.4182,    64.5636,     2.2361,     2.2361,     2.2361,    54.3047,    -4.1905,    36.4336,     4.2229,     1.5278,     8.4900,     0.1404,     0.5508,     0.5590,     0.0073,     0.1414,     0.0453,         55,    26.4810,     0.6947,    10.1183,     7.2779,     0.0000,     0.0000,     0.0000,         70,         68,         10,          7, DEFECTOS 
193.jpg,          1,          1,   233.7266,   222.7986,   131.2086,     1.4142,     1.4142,     1.4142,    87.8777,    -8.3534,    45.7747,     5.2903,     2.9557,    12.6121,     0.1493,     0.4410,     0.9166,     0.0086,     0.1303,     0.0526,        139,    46.3370,     0.9003,    20.5176,     8.9301,     0.0000,     0.0000,     0.0000,        108,         21,         19,          8, CALYX 
